0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,12.36,44.44,73.16,78.35,90.73,100.93,86.02,67.07,38.51,14.87,2.58,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,10.69,31.68,37.61,37.55,46.35,39.01,42.52,30.45,20.14,6.13,0.63,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,6.67,19.15,33.45,37.34,39.79,41.64,35.59,34.62,18.42,7.19,1.11,0.01,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,9.23,29.98,40.68,54.77,65.88,75.02,64.75,49.19,33.38,17.54,3.67,0.01,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.88,25.95,56.30,59.38,60.86,59.80,50.05,49.31,37.00,21.75,6.47,0.03,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.46,22.80,46.67,63.87,59.95,58.36,63.61,64.82,45.98,22.00,6.58,0.04,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,18.75,45.87,82.42,89.30,90.86,97.27,100.32,79.41,53.82,23.70,5.81,0.06,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,20.14,55.90,77.38,91.12,84.61,85.73,74.80,59.99,37.95,14.81,2.27,0.01,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,2.86,18.26,31.97,43.43,47.34,44.55,50.50,42.53,34.18,20.43,6.73,0.06,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,6.50,22.99,44.25,54.87,51.80,73.87,70.72,61.10,38.35,18.73,5.48,0.07,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,14.73,38.79,47.04,53.40,56.08,50.59,47.65,39.43,19.74,9.20,2.57,0.05,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,3.82,24.33,41.77,52.81,60.35,61.75,57.29,51.61,37.92,22.58,6.92,0.09,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,6.04,34.28,56.62,48.18,41.93,57.21,58.79,44.41,31.09,18.77,4.95,0.12,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.05,8.20,37.79,65.86,71.53,74.56,76.88,76.99,62.22,46.74,19.41,5.19,0.08,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.83,25.67,55.65,78.64,85.56,94.84,102.29,97.64,75.54,52.21,32.80,9.86,0.14,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.88,13.65,37.51,58.47,60.17,56.39,58.37,55.38,48.52,36.61,16.92,4.25,0.08,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.88,22.26,52.76,70.24,86.38,88.82,81.91,71.85,66.40,48.11,27.62,5.63,0.12,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,18.72,46.13,73.22,80.40,83.21,88.68,78.44,62.21,41.93,24.71,5.41,0.17,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,10.12,42.45,54.99,64.60,77.67,86.02,89.89,85.17,69.59,37.95,10.27,0.21,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.65,20.05,40.35,59.88,70.99,78.68,80.21,77.51,62.33,51.38,32.07,8.09,0.18,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,7.32,25.85,53.80,68.50,69.57,71.50,58.66,50.59,41.69,25.61,7.48,0.21,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.10,26.39,58.01,83.25,96.49,113.62,109.55,103.15,88.07,63.29,32.98,9.71,0.39,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,32.87,72.21,105.35,120.87,126.68,120.16,105.84,86.58,64.14,34.30,11.34,0.37,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.77,30.04,69.15,84.94,94.21,100.86,108.75,95.19,78.41,62.00,35.65,11.38,0.49,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,19.56,56.39,78.40,89.50,82.84,78.61,81.41,78.73,63.71,42.51,11.65,0.48,0.00,0.00,0.00,0.00
